"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260217","경의선","강매","1118","1093","20260220",""
"20260217","경의선","행신","3174","3209","20260220",""
"20260217","경의선","능곡","1929","1923","20260220",""
"20260217","경의선","곡산","214","205","20260220",""
"20260217","경의선","백마","2695","2690","20260220",""
"20260217","경의선","풍산","2741","2577","20260220",""
"20260217","경의선","일산","4138","4149","20260220",""
"20260217","경의선","탄현","3242","3120","20260220",""
"20260217","경의선","야당","3639","3934","20260220",""
"20260217","경의선","운정","3560","3342","20260220",""
"20260217","경의선","금릉","2211","1994","20260220",""
"20260217","경의선","금촌","4082","4118","20260220",""
"20260217","경의선","월롱","746","747","20260220",""
"20260217","경의선","파주","795","685","20260220",""
"20260217","경의선","문산","3582","3473","20260220",""
"20260217","경의선","임진강","46","52","20260220",""
"20260217","경의선","운천","3","1","20260220",""
"20260217","경인선","개봉","9953","10278","20260220",""
"20260217","경인선","오류동","5078","5077","20260220",""
"20260217","경인선","역곡","10371","10622","20260220",""
"20260217","경인선","부천","16636","16849","20260220",""
"20260217","경인선","송내","9380","9141","20260220",""
"20260217","경인선","부평","19068","19176","20260220",""
"20260217","경인선","백운","3857","3601","20260220",""
"20260217","경인선","동암","8270","8098","20260220",""
"20260217","경인선","주안","10311","9293","20260220",""
"20260217","경인선","제물포","4503","4379","20260220",""
"20260217","경인선","동인천","6705","6146","20260220",""
"20260217","경인선","인천","4163","3511","20260220",""
"20260217","경인선","구일","2303","2307","20260220",""
"20260217","경인선","소사","3841","3490","20260220",""
"20260217","경인선","부개","4073","3807","20260220",""
"20260217","경인선","간석","2861","2745","20260220",""
"20260217","경인선","도원","1227","1319","20260220",""
"20260217","경인선","온수(성공회대입구)","2623","2610","20260220",""
"20260217","경인선","중동","3931","3831","20260220",""
"20260217","경인선","도화","1839","1604","20260220",""
"20260217","경춘선","신내","1023","1010","20260220",""
"20260217","경춘선","갈매","923","835","20260220",""
"20260217","경춘선","별내","1193","831","20260220",""
"20260217","경춘선","퇴계원","1475","1365","20260220",""
"20260217","경춘선","사릉","987","909","20260220",""
"20260217","경춘선","금곡","801","717","20260220",""
"20260217","경춘선","평내호평","2321","2267","20260220",""
"20260217","경춘선","천마산","830","783","20260220",""
"20260217","경춘선","마석","2353","2187","20260220",""
"20260217","경춘선","대성리","420","280","20260220",""
"20260217","6호선","약수","1205","1191","20260220",""
"20260218","중앙선","지평","70","43","20260221",""
"20260218","4호선","불암산","5423","4931","20260221",""
"20260218","4호선","상계","10217","9298","20260221",""
"20260218","4호선","노원","13021","14466","20260221",""
"20260218","4호선","창동","14987","15279","20260221",""
"20260218","4호선","쌍문","14856","13875","20260221",""
"20260218","4호선","수유(강북구청)","19446","20022","20260221",""
"20260218","4호선","미아(서울사이버대학)","7575","7487","20260221",""
"20260218","4호선","미아사거리","14421","14251","20260221",""
"20260218","4호선","길음","9738","10030","20260221",""
"20260218","4호선","성신여대입구(돈암)","11832","12688","20260221",""
"20260218","4호선","한성대입구(삼선교)","6708","7233","20260221",""
"20260218","4호선","혜화","22333","23550","20260221",""
"20260218","4호선","동대문","7724","7759","20260221",""
"20260218","4호선","동대문역사문화공원(DDP)","13044","10519","20260221",""
"20260218","4호선","충무로","12660","14315","20260221",""
"20260218","4호선","명동","28545","30113","20260221",""
"20260218","4호선","회현(남대문시장)","9034","9690","20260221",""
"20260218","4호선","서울역","4876","12170","20260221",""
"20260218","7호선","중계","6279","5905","20260221",""
"20260218","4호선","숙대입구(갈월)","6454","6631","20260221",""
"20260218","4호선","삼각지(전쟁기념관)","3749","4794","20260221",""
"20260218","4호선","신용산","14932","14083","20260221",""
"20260218","4호선","이촌(국립중앙박물관)","11857","12144","20260221",""
"20260218","4호선","동작(현충원)","1060","1163","20260221",""
"20260218","4호선","총신대입구(이수)","9175","10430","20260221",""
"20260218","4호선","사당","13388","12987","20260221",""
"20260218","4호선","남태령","598","422","20260221",""
"20260218","5호선","방화","3640","3655","20260221",""
"20260218","5호선","개화산","3065","3123","20260221",""
"20260218","5호선","김포공항","11777","7115","20260221",""
"20260218","5호선","송정","3336","3442","20260221",""
"20260218","5호선","마곡","6842","6832","20260221",""
"20260218","5호선","발산","9374","10405","20260221",""
"20260218","5호선","우장산","6812","7098","20260221",""
"20260218","5호선","화곡","13444","13558","20260221",""
"20260218","5호선","까치산","13738","14627","20260221",""
"20260218","5호선","신정(은행정)","6030","5712","20260221",""
"20260218","5호선","목동","6959","7430","20260221",""
"20260218","5호선","오목교(목동운동장앞)","10377","10906","20260221",""
"20260218","5호선","양평","2286","2744","20260221",""
"20260218","5호선","영등포구청","1631","1752","20260221",""
"20260218","5호선","영등포시장","4977","5612","20260221",""
"20260218","5호선","신길","1877","2354","20260221",""
"20260218","5호선","여의도","8843","8740","20260221",""
"20260218","5호선","여의나루","6545","8180","20260221",""
"20260218","5호선","마포","5152","5274","20260221",""
"20260218","5호선","공덕","4531","4844","20260221",""
"20260218","5호선","애오개","2313","2548","20260221",""
"20260218","5호선","충정로(경기대입구)","1223","1327","20260221",""
"20260218","5호선","서대문","4599","4735","20260221",""
"20260218","5호선","광화문(세종문화회관)","16062","16415","20260221",""
"20260218","5호선","종로3가","10712","9807","20260221",""
"20260218","5호선","을지로4가","2045","1963","20260221",""
"20260218","5호선","동대문역사문화공원(DDP)","914","1006","20260221",""
"20260218","5호선","청구","1305","1432","20260221",""
"20260218","5호선","신금호","2704","3055","20260221",""
"20260218","5호선","행당","3566","3235","20260221",""
"20260218","5호선","왕십리(성동구청)","2349","3052","20260221",""
"20260218","5호선","마장","2629","2600","20260221",""
"20260218","5호선","답십리","6438","6466","20260221",""
"20260218","5호선","장한평","7839","8630","20260221",""
"20260218","5호선","군자(능동)","5805","7162","20260221",""
"20260218","5호선","아차산(어린이대공원후문)","9265","9187","20260221",""
"20260218","5호선","광나루(장신대)","5424","5536","20260221",""
"20260218","5호선","천호(풍납토성)","12444","12128","20260221",""
"20260218","5호선","강동","7765","8627","20260221",""
"20260218","5호선","길동","4370","4666","20260221",""
"20260218","5호선","굽은다리(강동구민회관앞)","5168","5085","20260221",""
"20260218","5호선","명일","3840","3827","20260221",""
"20260218","5호선","고덕","4347","4566","20260221",""
"20260218","5호선","상일동","6230","6216","20260221",""
"20260218","5호선","둔촌동","6093","6066","20260221",""
"20260218","5호선","올림픽공원(한국체대)","2122","1757","20260221",""
"20260218","5호선","방이","3075","3040","20260221",""
"20260218","5호선","오금","1309","1317","20260221",""
"20260218","5호선","개롱","2634","2810","20260221",""
"20260218","5호선","거여","4133","4024","20260221",""
"20260218","5호선","마천","3083","3172","20260221",""
"20260218","5호선","강일","3053","2783","20260221",""
"20260218","5호선","미사","9832","10565","20260221",""
"20260218","5호선","하남풍산","2232","2265","20260221",""
"20260218","5호선","하남시청(덕풍·신장)","4514","4268","20260221",""
"20260218","5호선","하남검단산","5005","4738","20260221",""
"20260218","6호선","응암","8660","9102","20260221",""
"20260218","6호선","역촌","1803","2121","20260221",""
"20260218","6호선","불광","2964","2550","20260221",""
"20260218","6호선","독바위","1416","1567","20260221",""
"20260218","6호선","연신내","1","0","20260221",""
"20260218","6호선","구산","3873","3221","20260221",""
"20260218","6호선","새절(신사)","5721","5847","20260221",""
"20260218","6호선","증산(명지대앞)","4695","5046","20260221",""
"20260218","6호선","디지털미디어시티","5204","5452","20260221",""
"20260218","6호선","월드컵경기장(성산)","3415","3352","20260221",""
"20260218","6호선","마포구청","5907","6101","20260221",""
"20260218","6호선","망원","9943","11229","20260221",""
"20260218","6호선","합정","8162","7541","20260221",""
"20260218","6호선","상수","5938","6817","20260221",""
"20260218","6호선","광흥창(서강)","3322","3289","20260221",""
"20260218","6호선","대흥(서강대앞)","3310","3732","20260221",""
"20260218","6호선","공덕","6914","6805","20260221",""
"20260218","6호선","효창공원앞","2948","2871","20260221",""
"20260218","6호선","삼각지(전쟁기념관)","3685","3245","20260221",""
"20260218","6호선","녹사평(용산구청)","3147","3321","20260221",""
"20260218","6호선","이태원","8505","7768","20260221",""
"20260218","6호선","한강진","4887","5709","20260221",""
"20260218","6호선","버티고개","999","1102","20260221",""
"20260218","6호선","약수","1565","1580","20260221",""
"20260218","6호선","청구","1589","1509","20260221",""
"20260218","6호선","신당","4309","4133","20260221",""
"20260218","6호선","동묘앞","6101","5753","20260221",""
"20260218","6호선","창신","1561","1479","20260221",""
"20260218","6호선","보문","3534","4033","20260221",""
"20260218","6호선","안암(고대병원앞)","3471","4692","20260221",""
"20260218","6호선","고려대(종암)","3036","3481","20260221",""
"20260218","6호선","월곡(동덕여대)","4752","4909","20260221",""
"20260218","6호선","상월곡(한국과학기술연구원)","2601","2653","20260221",""
"20260218","6호선","돌곶이","5164","5098","20260221",""
"20260218","6호선","석계","5996","6472","20260221",""
"20260218","6호선","태릉입구","3050","3356","20260221",""
"20260218","6호선","화랑대(서울여대입구)","4546","4288","20260221",""
"20260218","6호선","봉화산(서울의료원)","3513","3376","20260221",""
